manifest_version,dataset_family,dataset,condition,item_id,group_id,context_id,generation_frame,generation_prompt,trigger,query,analysis_inclusion_status,has_hu_test_suite,source_prompt_file,source_row_id,prompt_provenance,trigger_token_ids_json,trigger_tokens_json,trigger_token_logprobs_json,trigger_token_count,trigger_logprob_sum,trigger_logprob_mean,trigger_tokenization_mode,query_token_ids_json,query_tokens_json,query_token_logprobs_json,query_token_count,query_logprob_sum,query_logprob_mean,query_tokenization_mode,query_minus_trigger_logprob_sum,query_minus_trigger_logprob_mean,scoring_row_key,scored_candidate_roles,scorer_version,manifest_sha256,model_identifier,model_revision,model_revision_source,resolved_model_path,tokenizer_name_or_path,tokenizer_class,model_class,requested_dtype,actual_model_dtype,device_map,local_files_only,torch_version,transformers_version,scored_at_utc
1.1,novel_focus,focus_alternative_study,focus_only,restaurant::cocktails::vodka::no_frame,restaurant,restaurant,no_frame,"You and your friend Billie go to a new restaurant. While you're there, you find out that it's Billie's 21st birthday. You say to Billie, 'Let's order some drinks!' Billie looks at the menu and responds, 'Sure, they have ",cocktails,vodka,included,,structure-of-alternatives/prompts/prompt_files/prompts_llm_next_word.csv,restaurant::cocktails::vodka,focus_story_prompt_with_cleaned_trigger_and_query_from_structure-of-alternatives/focus_alt_exp_pipeline/human_exp_data/sca_dataframe.csv,[56976],"[""Ġcocktails""]",[-5.253418922424316],1.0,-5.253418922424316,-5.253418922424316,exact_concat,[75424],"[""Ġvodka""]",[-5.690918922424316],1,-5.690918922424316,-5.690918922424316,exact_concat,-0.4375,-0.4375,"[""novel_focus"",""focus_alternative_study"",""focus_only"",""restaurant::cocktails::vodka::no_frame""]",trigger_and_query,1.1,4098ae14e2471f7044525b70aa5fd58e42a26ea55414f045666b22d28357ac97,/users/ljohnst7/data/ljohnst7/hf-cache/models--Qwen--Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,huggingface_cache_ref_main,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,Qwen2TokenizerFast,Qwen2ForCausalLM,bfloat16,bfloat16,auto,True,2.3.0+cu121,4.56.2,2026-07-13T18:09:50.394439+00:00
1.1,novel_focus,focus_alternative_study,focus_only,restaurant::salad::cake::no_frame,restaurant,restaurant,no_frame,"You and your friend Billie go to a new restaurant. While you're there, you find out that it's Billie's 21st birthday. You say to Billie, 'Let's order some drinks!' Billie looks at the menu and responds, 'Sure, they have ",salad,cake,included,,structure-of-alternatives/prompts/prompt_files/prompts_llm_next_word.csv,restaurant::salad::cake,focus_story_prompt_with_cleaned_trigger_and_query_from_structure-of-alternatives/focus_alt_exp_pipeline/human_exp_data/sca_dataframe.csv,[32466],"[""Ġsalad""]",[-11.253418922424316],1.0,-11.253418922424316,-11.253418922424316,exact_concat,[19145],"[""Ġcake""]",[-8.378418922424316],1,-8.378418922424316,-8.378418922424316,exact_concat,2.875,2.875,"[""novel_focus"",""focus_alternative_study"",""focus_only"",""restaurant::salad::cake::no_frame""]",trigger_and_query,1.1,4098ae14e2471f7044525b70aa5fd58e42a26ea55414f045666b22d28357ac97,/users/ljohnst7/data/ljohnst7/hf-cache/models--Qwen--Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,huggingface_cache_ref_main,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,Qwen2TokenizerFast,Qwen2ForCausalLM,bfloat16,bfloat16,auto,True,2.3.0+cu121,4.56.2,2026-07-13T18:09:50.394439+00:00
1.1,novel_focus,focus_alternative_study,focus_only,restaurant::salad::cocktails::no_frame,restaurant,restaurant,no_frame,"You and your friend Billie go to a new restaurant. While you're there, you find out that it's Billie's 21st birthday. You say to Billie, 'Let's order some drinks!' Billie looks at the menu and responds, 'Sure, they have ",salad,cocktails,included,,structure-of-alternatives/prompts/prompt_files/prompts_llm_next_word.csv,restaurant::salad::cocktails,focus_story_prompt_with_cleaned_trigger_and_query_from_structure-of-alternatives/focus_alt_exp_pipeline/human_exp_data/sca_dataframe.csv,[32466],"[""Ġsalad""]",[-11.253418922424316],1.0,-11.253418922424316,-11.253418922424316,exact_concat,[56976],"[""Ġcocktails""]",[-5.253418922424316],1,-5.253418922424316,-5.253418922424316,exact_concat,6.0,6.0,"[""novel_focus"",""focus_alternative_study"",""focus_only"",""restaurant::salad::cocktails::no_frame""]",trigger_and_query,1.1,4098ae14e2471f7044525b70aa5fd58e42a26ea55414f045666b22d28357ac97,/users/ljohnst7/data/ljohnst7/hf-cache/models--Qwen--Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,huggingface_cache_ref_main,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,Qwen2TokenizerFast,Qwen2ForCausalLM,bfloat16,bfloat16,auto,True,2.3.0+cu121,4.56.2,2026-07-13T18:09:50.394439+00:00
1.1,novel_focus,focus_alternative_study,focus_only,restaurant::salad::soda::no_frame,restaurant,restaurant,no_frame,"You and your friend Billie go to a new restaurant. While you're there, you find out that it's Billie's 21st birthday. You say to Billie, 'Let's order some drinks!' Billie looks at the menu and responds, 'Sure, they have ",salad,soda,included,,structure-of-alternatives/prompts/prompt_files/prompts_llm_next_word.csv,restaurant::salad::soda,focus_story_prompt_with_cleaned_trigger_and_query_from_structure-of-alternatives/focus_alt_exp_pipeline/human_exp_data/sca_dataframe.csv,[32466],"[""Ġsalad""]",[-11.253418922424316],1.0,-11.253418922424316,-11.253418922424316,exact_concat,[38862],"[""Ġsoda""]",[-6.565918922424316],1,-6.565918922424316,-6.565918922424316,exact_concat,4.6875,4.6875,"[""novel_focus"",""focus_alternative_study"",""focus_only"",""restaurant::salad::soda::no_frame""]",trigger_and_query,1.1,4098ae14e2471f7044525b70aa5fd58e42a26ea55414f045666b22d28357ac97,/users/ljohnst7/data/ljohnst7/hf-cache/models--Qwen--Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,huggingface_cache_ref_main,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,Qwen2TokenizerFast,Qwen2ForCausalLM,bfloat16,bfloat16,auto,True,2.3.0+cu121,4.56.2,2026-07-13T18:09:50.394439+00:00
1.1,novel_focus,focus_alternative_study,focus_only,restaurant::salad::soup::no_frame,restaurant,restaurant,no_frame,"You and your friend Billie go to a new restaurant. While you're there, you find out that it's Billie's 21st birthday. You say to Billie, 'Let's order some drinks!' Billie looks at the menu and responds, 'Sure, they have ",salad,soup,included,,structure-of-alternatives/prompts/prompt_files/prompts_llm_next_word.csv,restaurant::salad::soup,focus_story_prompt_with_cleaned_trigger_and_query_from_structure-of-alternatives/focus_alt_exp_pipeline/human_exp_data/sca_dataframe.csv,[32466],"[""Ġsalad""]",[-11.253418922424316],1.0,-11.253418922424316,-11.253418922424316,exact_concat,[19174],"[""Ġsoup""]",[-11.269043922424316],1,-11.269043922424316,-11.269043922424316,exact_concat,-0.015625,-0.015625,"[""novel_focus"",""focus_alternative_study"",""focus_only"",""restaurant::salad::soup::no_frame""]",trigger_and_query,1.1,4098ae14e2471f7044525b70aa5fd58e42a26ea55414f045666b22d28357ac97,/users/ljohnst7/data/ljohnst7/hf-cache/models--Qwen--Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,huggingface_cache_ref_main,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,Qwen2TokenizerFast,Qwen2ForCausalLM,bfloat16,bfloat16,auto,True,2.3.0+cu121,4.56.2,2026-07-13T18:09:50.394439+00:00
1.1,novel_focus,focus_alternative_study,focus_only,restaurant::salad::vodka::no_frame,restaurant,restaurant,no_frame,"You and your friend Billie go to a new restaurant. While you're there, you find out that it's Billie's 21st birthday. You say to Billie, 'Let's order some drinks!' Billie looks at the menu and responds, 'Sure, they have ",salad,vodka,included,,structure-of-alternatives/prompts/prompt_files/prompts_llm_next_word.csv,restaurant::salad::vodka,focus_story_prompt_with_cleaned_trigger_and_query_from_structure-of-alternatives/focus_alt_exp_pipeline/human_exp_data/sca_dataframe.csv,[32466],"[""Ġsalad""]",[-11.253418922424316],1.0,-11.253418922424316,-11.253418922424316,exact_concat,[75424],"[""Ġvodka""]",[-5.690918922424316],1,-5.690918922424316,-5.690918922424316,exact_concat,5.5625,5.5625,"[""novel_focus"",""focus_alternative_study"",""focus_only"",""restaurant::salad::vodka::no_frame""]",trigger_and_query,1.1,4098ae14e2471f7044525b70aa5fd58e42a26ea55414f045666b22d28357ac97,/users/ljohnst7/data/ljohnst7/hf-cache/models--Qwen--Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,huggingface_cache_ref_main,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,Qwen2TokenizerFast,Qwen2ForCausalLM,bfloat16,bfloat16,auto,True,2.3.0+cu121,4.56.2,2026-07-13T18:09:50.394439+00:00
1.1,novel_focus,focus_alternative_study,focus_only,restaurant::soda::cake::no_frame,restaurant,restaurant,no_frame,"You and your friend Billie go to a new restaurant. While you're there, you find out that it's Billie's 21st birthday. You say to Billie, 'Let's order some drinks!' Billie looks at the menu and responds, 'Sure, they have ",soda,cake,included,,structure-of-alternatives/prompts/prompt_files/prompts_llm_next_word.csv,restaurant::soda::cake,focus_story_prompt_with_cleaned_trigger_and_query_from_structure-of-alternatives/focus_alt_exp_pipeline/human_exp_data/sca_dataframe.csv,[38862],"[""Ġsoda""]",[-6.565918922424316],1.0,-6.565918922424316,-6.565918922424316,exact_concat,[19145],"[""Ġcake""]",[-8.378418922424316],1,-8.378418922424316,-8.378418922424316,exact_concat,-1.8125,-1.8125,"[""novel_focus"",""focus_alternative_study"",""focus_only"",""restaurant::soda::cake::no_frame""]",trigger_and_query,1.1,4098ae14e2471f7044525b70aa5fd58e42a26ea55414f045666b22d28357ac97,/users/ljohnst7/data/ljohnst7/hf-cache/models--Qwen--Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,huggingface_cache_ref_main,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,Qwen2TokenizerFast,Qwen2ForCausalLM,bfloat16,bfloat16,auto,True,2.3.0+cu121,4.56.2,2026-07-13T18:09:50.394439+00:00
1.1,novel_focus,focus_alternative_study,focus_only,restaurant::soda::cocktails::no_frame,restaurant,restaurant,no_frame,"You and your friend Billie go to a new restaurant. While you're there, you find out that it's Billie's 21st birthday. You say to Billie, 'Let's order some drinks!' Billie looks at the menu and responds, 'Sure, they have ",soda,cocktails,included,,structure-of-alternatives/prompts/prompt_files/prompts_llm_next_word.csv,restaurant::soda::cocktails,focus_story_prompt_with_cleaned_trigger_and_query_from_structure-of-alternatives/focus_alt_exp_pipeline/human_exp_data/sca_dataframe.csv,[38862],"[""Ġsoda""]",[-6.565918922424316],1.0,-6.565918922424316,-6.565918922424316,exact_concat,[56976],"[""Ġcocktails""]",[-5.253418922424316],1,-5.253418922424316,-5.253418922424316,exact_concat,1.3125,1.3125,"[""novel_focus"",""focus_alternative_study"",""focus_only"",""restaurant::soda::cocktails::no_frame""]",trigger_and_query,1.1,4098ae14e2471f7044525b70aa5fd58e42a26ea55414f045666b22d28357ac97,/users/ljohnst7/data/ljohnst7/hf-cache/models--Qwen--Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,huggingface_cache_ref_main,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,Qwen2TokenizerFast,Qwen2ForCausalLM,bfloat16,bfloat16,auto,True,2.3.0+cu121,4.56.2,2026-07-13T18:09:50.394439+00:00
1.1,novel_focus,focus_alternative_study,focus_only,restaurant::soda::salad::no_frame,restaurant,restaurant,no_frame,"You and your friend Billie go to a new restaurant. While you're there, you find out that it's Billie's 21st birthday. You say to Billie, 'Let's order some drinks!' Billie looks at the menu and responds, 'Sure, they have ",soda,salad,included,,structure-of-alternatives/prompts/prompt_files/prompts_llm_next_word.csv,restaurant::soda::salad,focus_story_prompt_with_cleaned_trigger_and_query_from_structure-of-alternatives/focus_alt_exp_pipeline/human_exp_data/sca_dataframe.csv,[38862],"[""Ġsoda""]",[-6.565918922424316],1.0,-6.565918922424316,-6.565918922424316,exact_concat,[32466],"[""Ġsalad""]",[-11.253418922424316],1,-11.253418922424316,-11.253418922424316,exact_concat,-4.6875,-4.6875,"[""novel_focus"",""focus_alternative_study"",""focus_only"",""restaurant::soda::salad::no_frame""]",trigger_and_query,1.1,4098ae14e2471f7044525b70aa5fd58e42a26ea55414f045666b22d28357ac97,/users/ljohnst7/data/ljohnst7/hf-cache/models--Qwen--Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,huggingface_cache_ref_main,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,Qwen2TokenizerFast,Qwen2ForCausalLM,bfloat16,bfloat16,auto,True,2.3.0+cu121,4.56.2,2026-07-13T18:09:50.394439+00:00
1.1,novel_focus,focus_alternative_study,focus_only,restaurant::soda::soup::no_frame,restaurant,restaurant,no_frame,"You and your friend Billie go to a new restaurant. While you're there, you find out that it's Billie's 21st birthday. You say to Billie, 'Let's order some drinks!' Billie looks at the menu and responds, 'Sure, they have ",soda,soup,included,,structure-of-alternatives/prompts/prompt_files/prompts_llm_next_word.csv,restaurant::soda::soup,focus_story_prompt_with_cleaned_trigger_and_query_from_structure-of-alternatives/focus_alt_exp_pipeline/human_exp_data/sca_dataframe.csv,[38862],"[""Ġsoda""]",[-6.565918922424316],1.0,-6.565918922424316,-6.565918922424316,exact_concat,[19174],"[""Ġsoup""]",[-11.269043922424316],1,-11.269043922424316,-11.269043922424316,exact_concat,-4.703125,-4.703125,"[""novel_focus"",""focus_alternative_study"",""focus_only"",""restaurant::soda::soup::no_frame""]",trigger_and_query,1.1,4098ae14e2471f7044525b70aa5fd58e42a26ea55414f045666b22d28357ac97,/users/ljohnst7/data/ljohnst7/hf-cache/models--Qwen--Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,huggingface_cache_ref_main,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,Qwen2TokenizerFast,Qwen2ForCausalLM,bfloat16,bfloat16,auto,True,2.3.0+cu121,4.56.2,2026-07-13T18:09:50.394439+00:00
1.1,novel_focus,focus_alternative_study,focus_only,restaurant::soda::vodka::no_frame,restaurant,restaurant,no_frame,"You and your friend Billie go to a new restaurant. While you're there, you find out that it's Billie's 21st birthday. You say to Billie, 'Let's order some drinks!' Billie looks at the menu and responds, 'Sure, they have ",soda,vodka,included,,structure-of-alternatives/prompts/prompt_files/prompts_llm_next_word.csv,restaurant::soda::vodka,focus_story_prompt_with_cleaned_trigger_and_query_from_structure-of-alternatives/focus_alt_exp_pipeline/human_exp_data/sca_dataframe.csv,[38862],"[""Ġsoda""]",[-6.565918922424316],1.0,-6.565918922424316,-6.565918922424316,exact_concat,[75424],"[""Ġvodka""]",[-5.690918922424316],1,-5.690918922424316,-5.690918922424316,exact_concat,0.875,0.875,"[""novel_focus"",""focus_alternative_study"",""focus_only"",""restaurant::soda::vodka::no_frame""]",trigger_and_query,1.1,4098ae14e2471f7044525b70aa5fd58e42a26ea55414f045666b22d28357ac97,/users/ljohnst7/data/ljohnst7/hf-cache/models--Qwen--Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,huggingface_cache_ref_main,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,Qwen2TokenizerFast,Qwen2ForCausalLM,bfloat16,bfloat16,auto,True,2.3.0+cu121,4.56.2,2026-07-13T18:09:50.394439+00:00
1.1,novel_focus,focus_alternative_study,focus_only,restaurant::soup::cake::no_frame,restaurant,restaurant,no_frame,"You and your friend Billie go to a new restaurant. While you're there, you find out that it's Billie's 21st birthday. You say to Billie, 'Let's order some drinks!' Billie looks at the menu and responds, 'Sure, they have ",soup,cake,included,,structure-of-alternatives/prompts/prompt_files/prompts_llm_next_word.csv,restaurant::soup::cake,focus_story_prompt_with_cleaned_trigger_and_query_from_structure-of-alternatives/focus_alt_exp_pipeline/human_exp_data/sca_dataframe.csv,[19174],"[""Ġsoup""]",[-11.269043922424316],1.0,-11.269043922424316,-11.269043922424316,exact_concat,[19145],"[""Ġcake""]",[-8.378418922424316],1,-8.378418922424316,-8.378418922424316,exact_concat,2.890625,2.890625,"[""novel_focus"",""focus_alternative_study"",""focus_only"",""restaurant::soup::cake::no_frame""]",trigger_and_query,1.1,4098ae14e2471f7044525b70aa5fd58e42a26ea55414f045666b22d28357ac97,/users/ljohnst7/data/ljohnst7/hf-cache/models--Qwen--Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,huggingface_cache_ref_main,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,Qwen2TokenizerFast,Qwen2ForCausalLM,bfloat16,bfloat16,auto,True,2.3.0+cu121,4.56.2,2026-07-13T18:09:50.394439+00:00
1.1,novel_focus,focus_alternative_study,focus_only,restaurant::soup::cocktails::no_frame,restaurant,restaurant,no_frame,"You and your friend Billie go to a new restaurant. While you're there, you find out that it's Billie's 21st birthday. You say to Billie, 'Let's order some drinks!' Billie looks at the menu and responds, 'Sure, they have ",soup,cocktails,included,,structure-of-alternatives/prompts/prompt_files/prompts_llm_next_word.csv,restaurant::soup::cocktails,focus_story_prompt_with_cleaned_trigger_and_query_from_structure-of-alternatives/focus_alt_exp_pipeline/human_exp_data/sca_dataframe.csv,[19174],"[""Ġsoup""]",[-11.269043922424316],1.0,-11.269043922424316,-11.269043922424316,exact_concat,[56976],"[""Ġcocktails""]",[-5.253418922424316],1,-5.253418922424316,-5.253418922424316,exact_concat,6.015625,6.015625,"[""novel_focus"",""focus_alternative_study"",""focus_only"",""restaurant::soup::cocktails::no_frame""]",trigger_and_query,1.1,4098ae14e2471f7044525b70aa5fd58e42a26ea55414f045666b22d28357ac97,/users/ljohnst7/data/ljohnst7/hf-cache/models--Qwen--Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,huggingface_cache_ref_main,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,Qwen2TokenizerFast,Qwen2ForCausalLM,bfloat16,bfloat16,auto,True,2.3.0+cu121,4.56.2,2026-07-13T18:09:50.394439+00:00
1.1,novel_focus,focus_alternative_study,focus_only,restaurant::soup::salad::no_frame,restaurant,restaurant,no_frame,"You and your friend Billie go to a new restaurant. While you're there, you find out that it's Billie's 21st birthday. You say to Billie, 'Let's order some drinks!' Billie looks at the menu and responds, 'Sure, they have ",soup,salad,included,,structure-of-alternatives/prompts/prompt_files/prompts_llm_next_word.csv,restaurant::soup::salad,focus_story_prompt_with_cleaned_trigger_and_query_from_structure-of-alternatives/focus_alt_exp_pipeline/human_exp_data/sca_dataframe.csv,[19174],"[""Ġsoup""]",[-11.269043922424316],1.0,-11.269043922424316,-11.269043922424316,exact_concat,[32466],"[""Ġsalad""]",[-11.253418922424316],1,-11.253418922424316,-11.253418922424316,exact_concat,0.015625,0.015625,"[""novel_focus"",""focus_alternative_study"",""focus_only"",""restaurant::soup::salad::no_frame""]",trigger_and_query,1.1,4098ae14e2471f7044525b70aa5fd58e42a26ea55414f045666b22d28357ac97,/users/ljohnst7/data/ljohnst7/hf-cache/models--Qwen--Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,huggingface_cache_ref_main,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,Qwen2TokenizerFast,Qwen2ForCausalLM,bfloat16,bfloat16,auto,True,2.3.0+cu121,4.56.2,2026-07-13T18:09:50.394439+00:00
1.1,novel_focus,focus_alternative_study,focus_only,restaurant::soup::soda::no_frame,restaurant,restaurant,no_frame,"You and your friend Billie go to a new restaurant. While you're there, you find out that it's Billie's 21st birthday. You say to Billie, 'Let's order some drinks!' Billie looks at the menu and responds, 'Sure, they have ",soup,soda,included,,structure-of-alternatives/prompts/prompt_files/prompts_llm_next_word.csv,restaurant::soup::soda,focus_story_prompt_with_cleaned_trigger_and_query_from_structure-of-alternatives/focus_alt_exp_pipeline/human_exp_data/sca_dataframe.csv,[19174],"[""Ġsoup""]",[-11.269043922424316],1.0,-11.269043922424316,-11.269043922424316,exact_concat,[38862],"[""Ġsoda""]",[-6.565918922424316],1,-6.565918922424316,-6.565918922424316,exact_concat,4.703125,4.703125,"[""novel_focus"",""focus_alternative_study"",""focus_only"",""restaurant::soup::soda::no_frame""]",trigger_and_query,1.1,4098ae14e2471f7044525b70aa5fd58e42a26ea55414f045666b22d28357ac97,/users/ljohnst7/data/ljohnst7/hf-cache/models--Qwen--Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,huggingface_cache_ref_main,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,Qwen2TokenizerFast,Qwen2ForCausalLM,bfloat16,bfloat16,auto,True,2.3.0+cu121,4.56.2,2026-07-13T18:09:50.394439+00:00
1.1,novel_focus,focus_alternative_study,focus_only,restaurant::soup::vodka::no_frame,restaurant,restaurant,no_frame,"You and your friend Billie go to a new restaurant. While you're there, you find out that it's Billie's 21st birthday. You say to Billie, 'Let's order some drinks!' Billie looks at the menu and responds, 'Sure, they have ",soup,vodka,included,,structure-of-alternatives/prompts/prompt_files/prompts_llm_next_word.csv,restaurant::soup::vodka,focus_story_prompt_with_cleaned_trigger_and_query_from_structure-of-alternatives/focus_alt_exp_pipeline/human_exp_data/sca_dataframe.csv,[19174],"[""Ġsoup""]",[-11.269043922424316],1.0,-11.269043922424316,-11.269043922424316,exact_concat,[75424],"[""Ġvodka""]",[-5.690918922424316],1,-5.690918922424316,-5.690918922424316,exact_concat,5.578125,5.578125,"[""novel_focus"",""focus_alternative_study"",""focus_only"",""restaurant::soup::vodka::no_frame""]",trigger_and_query,1.1,4098ae14e2471f7044525b70aa5fd58e42a26ea55414f045666b22d28357ac97,/users/ljohnst7/data/ljohnst7/hf-cache/models--Qwen--Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,huggingface_cache_ref_main,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,Qwen2TokenizerFast,Qwen2ForCausalLM,bfloat16,bfloat16,auto,True,2.3.0+cu121,4.56.2,2026-07-13T18:09:50.394439+00:00
1.1,novel_focus,focus_alternative_study,focus_only,restaurant::vodka::cake::no_frame,restaurant,restaurant,no_frame,"You and your friend Billie go to a new restaurant. While you're there, you find out that it's Billie's 21st birthday. You say to Billie, 'Let's order some drinks!' Billie looks at the menu and responds, 'Sure, they have ",vodka,cake,included,,structure-of-alternatives/prompts/prompt_files/prompts_llm_next_word.csv,restaurant::vodka::cake,focus_story_prompt_with_cleaned_trigger_and_query_from_structure-of-alternatives/focus_alt_exp_pipeline/human_exp_data/sca_dataframe.csv,[75424],"[""Ġvodka""]",[-5.690918922424316],1.0,-5.690918922424316,-5.690918922424316,exact_concat,[19145],"[""Ġcake""]",[-8.378418922424316],1,-8.378418922424316,-8.378418922424316,exact_concat,-2.6875,-2.6875,"[""novel_focus"",""focus_alternative_study"",""focus_only"",""restaurant::vodka::cake::no_frame""]",trigger_and_query,1.1,4098ae14e2471f7044525b70aa5fd58e42a26ea55414f045666b22d28357ac97,/users/ljohnst7/data/ljohnst7/hf-cache/models--Qwen--Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,huggingface_cache_ref_main,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,Qwen2TokenizerFast,Qwen2ForCausalLM,bfloat16,bfloat16,auto,True,2.3.0+cu121,4.56.2,2026-07-13T18:09:50.394439+00:00
