manifest_version,dataset_family,dataset,condition,item_id,group_id,context_id,generation_frame,generation_prompt,trigger,query,analysis_inclusion_status,has_hu_test_suite,source_prompt_file,source_row_id,prompt_provenance,trigger_token_ids_json,trigger_tokens_json,trigger_token_logprobs_json,trigger_token_count,trigger_logprob_sum,trigger_logprob_mean,trigger_tokenization_mode,query_token_ids_json,query_tokens_json,query_token_logprobs_json,query_token_count,query_logprob_sum,query_logprob_mean,query_tokenization_mode,query_minus_trigger_logprob_sum,query_minus_trigger_logprob_mean,scoring_row_key,scorer_version,manifest_sha256,model_identifier,model_revision,model_revision_source,resolved_model_path,tokenizer_name_or_path,tokenizer_class,model_class,requested_dtype,actual_model_dtype,device_map,local_files_only,torch_version,transformers_version,scored_at_utc
1.0,hu_2023_benchmark,vt16,scalar_inference,vt16_002_template3,vt16::allowed/obligatory,vt16_002_template3,no_frame,talking is ,allowed,obligatory,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_no_frame_strong_prompts.csv,vt16_002_template3,weak_sentence_slot_from_first_clause,[5420],"[""Ġallowed""]",[-6.2945404052734375],1,-6.2945404052734375,-6.2945404052734375,exact_concat,[96924],"[""Ġobligatory""]",[-11.083602905273438],1,-11.083602905273438,-11.083602905273438,exact_concat,-4.7890625,-4.7890625,"[""hu_2023_benchmark"",""vt16"",""scalar_inference"",""vt16_002_template3""]",1.0,77ae6bd5271ace94df0cc6b1b07dc3baf54751015f3b9eee2ec7b859266a647b,/users/ljohnst7/data/ljohnst7/hf-cache/models--Qwen--Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,huggingface_cache_ref_main,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,Qwen2TokenizerFast,Qwen2ForCausalLM,bfloat16,bfloat16,auto,True,2.3.0+cu121,4.56.2,2026-07-13T17:44:17.289487+00:00
1.0,hu_2023_benchmark,vt16,scalar_inference,vt16_003_template1,vt16::attractive/stunning,vt16_003_template1,no_frame,that nurse is ,attractive,stunning,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_no_frame_strong_prompts.csv,vt16_003_template1,weak_sentence_slot_from_first_clause,[18879],"[""Ġattractive""]",[-8.164880752563477],1,-8.164880752563477,-8.164880752563477,exact_concat,[19850],"[""Ġstunning""]",[-9.696130752563477],1,-9.696130752563477,-9.696130752563477,exact_concat,-1.53125,-1.53125,"[""hu_2023_benchmark"",""vt16"",""scalar_inference"",""vt16_003_template1""]",1.0,77ae6bd5271ace94df0cc6b1b07dc3baf54751015f3b9eee2ec7b859266a647b,/users/ljohnst7/data/ljohnst7/hf-cache/models--Qwen--Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,huggingface_cache_ref_main,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,Qwen2TokenizerFast,Qwen2ForCausalLM,bfloat16,bfloat16,auto,True,2.3.0+cu121,4.56.2,2026-07-13T17:44:17.329775+00:00
1.0,hu_2023_benchmark,vt16,scalar_inference,vt16_003_template2,vt16::attractive/stunning,vt16_003_template2,no_frame,this model is ,attractive,stunning,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_no_frame_strong_prompts.csv,vt16_003_template2,weak_sentence_slot_from_first_clause,[18879],"[""Ġattractive""]",[-9.040462493896484],1,-9.040462493896484,-9.040462493896484,exact_concat,[19850],"[""Ġstunning""]",[-9.017024993896484],1,-9.017024993896484,-9.017024993896484,exact_concat,0.0234375,0.0234375,"[""hu_2023_benchmark"",""vt16"",""scalar_inference"",""vt16_003_template2""]",1.0,77ae6bd5271ace94df0cc6b1b07dc3baf54751015f3b9eee2ec7b859266a647b,/users/ljohnst7/data/ljohnst7/hf-cache/models--Qwen--Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,huggingface_cache_ref_main,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,Qwen2TokenizerFast,Qwen2ForCausalLM,bfloat16,bfloat16,auto,True,2.3.0+cu121,4.56.2,2026-07-13T17:44:17.377784+00:00
1.0,hu_2023_benchmark,vt16,scalar_inference,vt16_028_template1,vt16::pretty/beautiful,vt16_028_template1,no_frame,this model is ,pretty,beautiful,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_no_frame_strong_prompts.csv,vt16_028_template1,weak_sentence_slot_from_first_clause,[5020],"[""Ġpretty""]",[-5.684993267059326],1,-5.684993267059326,-5.684993267059326,exact_concat,[6233],"[""Ġbeautiful""]",[-7.067805767059326],1,-7.067805767059326,-7.067805767059326,exact_concat,-1.3828125,-1.3828125,"[""hu_2023_benchmark"",""vt16"",""scalar_inference"",""vt16_028_template1""]",1.0,77ae6bd5271ace94df0cc6b1b07dc3baf54751015f3b9eee2ec7b859266a647b,/users/ljohnst7/data/ljohnst7/hf-cache/models--Qwen--Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,huggingface_cache_ref_main,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,Qwen2TokenizerFast,Qwen2ForCausalLM,bfloat16,bfloat16,auto,True,2.3.0+cu121,4.56.2,2026-07-13T17:44:17.377784+00:00
1.0,hu_2023_benchmark,vt16,scalar_inference,vt16_003_template3,vt16::attractive/stunning,vt16_003_template3,no_frame,the singer is ,attractive,stunning,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_no_frame_strong_prompts.csv,vt16_003_template3,weak_sentence_slot_from_first_clause,[18879],"[""Ġattractive""]",[-8.999197006225586],1,-8.999197006225586,-8.999197006225586,exact_concat,[19850],"[""Ġstunning""]",[-9.405447006225586],1,-9.405447006225586,-9.405447006225586,exact_concat,-0.40625,-0.40625,"[""hu_2023_benchmark"",""vt16"",""scalar_inference"",""vt16_003_template3""]",1.0,77ae6bd5271ace94df0cc6b1b07dc3baf54751015f3b9eee2ec7b859266a647b,/users/ljohnst7/data/ljohnst7/hf-cache/models--Qwen--Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,huggingface_cache_ref_main,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,Qwen2TokenizerFast,Qwen2ForCausalLM,bfloat16,bfloat16,auto,True,2.3.0+cu121,4.56.2,2026-07-13T17:44:17.418936+00:00
1.0,hu_2023_benchmark,vt16,scalar_inference,vt16_004_template1,vt16::believe/know,vt16_004_template1,no_frame,the student ,believes,knows,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_no_frame_strong_prompts.csv,vt16_004_template1,weak_sentence_slot_from_first_clause,[13605],"[""Ġbelieves""]",[-9.630517959594727],1,-9.630517959594727,-9.630517959594727,exact_concat,[8788],"[""Ġknows""]",[-6.833642959594727],1,-6.833642959594727,-6.833642959594727,exact_concat,2.796875,2.796875,"[""hu_2023_benchmark"",""vt16"",""scalar_inference"",""vt16_004_template1""]",1.0,77ae6bd5271ace94df0cc6b1b07dc3baf54751015f3b9eee2ec7b859266a647b,/users/ljohnst7/data/ljohnst7/hf-cache/models--Qwen--Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,huggingface_cache_ref_main,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,Qwen2TokenizerFast,Qwen2ForCausalLM,bfloat16,bfloat16,auto,True,2.3.0+cu121,4.56.2,2026-07-13T17:44:17.466632+00:00
1.0,hu_2023_benchmark,vt16,scalar_inference,vt16_021_template3,vt16::may/will,vt16_021_template3,no_frame,the student ,may,will,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_no_frame_strong_prompts.csv,vt16_021_template3,weak_sentence_slot_from_first_clause,[1231],"[""Ġmay""]",[-5.614892959594727],1,-5.614892959594727,-5.614892959594727,exact_concat,[686],"[""Ġwill""]",[-3.7398931980133057],1,-3.7398931980133057,-3.7398931980133057,exact_concat,1.874999761581421,1.874999761581421,"[""hu_2023_benchmark"",""vt16"",""scalar_inference"",""vt16_021_template3""]",1.0,77ae6bd5271ace94df0cc6b1b07dc3baf54751015f3b9eee2ec7b859266a647b,/users/ljohnst7/data/ljohnst7/hf-cache/models--Qwen--Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,huggingface_cache_ref_main,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,Qwen2TokenizerFast,Qwen2ForCausalLM,bfloat16,bfloat16,auto,True,2.3.0+cu121,4.56.2,2026-07-13T17:44:17.466632+00:00
1.0,hu_2023_benchmark,vt16,scalar_inference,vt16_004_template2,vt16::believe/know,vt16_004_template2,no_frame,the mother ,believes,knows,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_no_frame_strong_prompts.csv,vt16_004_template2,weak_sentence_slot_from_first_clause,[13605],"[""Ġbelieves""]",[-11.21957015991211],1,-11.21957015991211,-11.21957015991211,exact_concat,[8788],"[""Ġknows""]",[-7.356288433074951],1,-7.356288433074951,-7.356288433074951,exact_concat,3.863281726837158,3.863281726837158,"[""hu_2023_benchmark"",""vt16"",""scalar_inference"",""vt16_004_template2""]",1.0,77ae6bd5271ace94df0cc6b1b07dc3baf54751015f3b9eee2ec7b859266a647b,/users/ljohnst7/data/ljohnst7/hf-cache/models--Qwen--Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,huggingface_cache_ref_main,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,Qwen2TokenizerFast,Qwen2ForCausalLM,bfloat16,bfloat16,auto,True,2.3.0+cu121,4.56.2,2026-07-13T17:44:17.507417+00:00
1.0,hu_2023_benchmark,vt16,scalar_inference,vt16_004_template3,vt16::believe/know,vt16_004_template3,no_frame,the teacher ,believes,knows,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_no_frame_strong_prompts.csv,vt16_004_template3,weak_sentence_slot_from_first_clause,[13605],"[""Ġbelieves""]",[-9.108445167541504],1,-9.108445167541504,-9.108445167541504,exact_concat,[8788],"[""Ġknows""]",[-7.139695167541504],1,-7.139695167541504,-7.139695167541504,exact_concat,1.96875,1.96875,"[""hu_2023_benchmark"",""vt16"",""scalar_inference"",""vt16_004_template3""]",1.0,77ae6bd5271ace94df0cc6b1b07dc3baf54751015f3b9eee2ec7b859266a647b,/users/ljohnst7/data/ljohnst7/hf-cache/models--Qwen--Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,huggingface_cache_ref_main,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,Qwen2TokenizerFast,Qwen2ForCausalLM,bfloat16,bfloat16,auto,True,2.3.0+cu121,4.56.2,2026-07-13T17:44:17.630575+00:00
1.0,hu_2023_benchmark,vt16,scalar_inference,vt16_011_template2,vt16::dislike/loathe,vt16_011_template2,no_frame,the teacher ,dislikes,loathes,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_no_frame_strong_prompts.csv,vt16_011_template2,weak_sentence_slot_from_first_clause,[98885],"[""Ġdislikes""]",[-12.725632667541504],1,-12.725632667541504,-12.725632667541504,exact_concat,"[775, 587, 288]","[""Ġlo"", ""ath"", ""es""]","[-12.710007667541504, -2.859999418258667, -0.013076149858534336]",3,-15.583083235658705,-5.194361078552902,exact_concat,-2.8574505681172013,7.531271588988602,"[""hu_2023_benchmark"",""vt16"",""scalar_inference"",""vt16_011_template2""]",1.0,77ae6bd5271ace94df0cc6b1b07dc3baf54751015f3b9eee2ec7b859266a647b,/users/ljohnst7/data/ljohnst7/hf-cache/models--Qwen--Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,huggingface_cache_ref_main,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,Qwen2TokenizerFast,Qwen2ForCausalLM,bfloat16,bfloat16,auto,True,2.3.0+cu121,4.56.2,2026-07-13T17:44:17.630575+00:00
1.0,hu_2023_benchmark,vt16,scalar_inference,vt16_021_template2,vt16::may/will,vt16_021_template2,no_frame,the teacher ,may,will,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_no_frame_strong_prompts.csv,vt16_021_template2,weak_sentence_slot_from_first_clause,[1231],"[""Ġmay""]",[-5.920945167541504],1,-5.920945167541504,-5.920945167541504,exact_concat,[686],"[""Ġwill""]",[-4.358445167541504],1,-4.358445167541504,-4.358445167541504,exact_concat,1.5625,1.5625,"[""hu_2023_benchmark"",""vt16"",""scalar_inference"",""vt16_021_template2""]",1.0,77ae6bd5271ace94df0cc6b1b07dc3baf54751015f3b9eee2ec7b859266a647b,/users/ljohnst7/data/ljohnst7/hf-cache/models--Qwen--Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,huggingface_cache_ref_main,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,Qwen2TokenizerFast,Qwen2ForCausalLM,bfloat16,bfloat16,auto,True,2.3.0+cu121,4.56.2,2026-07-13T17:44:17.630575+00:00
1.0,hu_2023_benchmark,vt16,scalar_inference,vt16_005_template1,vt16::big/enormous,vt16_005_template1,no_frame,that elephant is ,big,enormous,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_no_frame_strong_prompts.csv,vt16_005_template1,weak_sentence_slot_from_first_clause,[2409],"[""Ġbig""]",[-2.6968936920166016],1,-2.6968936920166016,-2.6968936920166016,exact_concat,[22399],"[""Ġenormous""]",[-6.603143692016602],1,-6.603143692016602,-6.603143692016602,exact_concat,-3.90625,-3.90625,"[""hu_2023_benchmark"",""vt16"",""scalar_inference"",""vt16_005_template1""]",1.0,77ae6bd5271ace94df0cc6b1b07dc3baf54751015f3b9eee2ec7b859266a647b,/users/ljohnst7/data/ljohnst7/hf-cache/models--Qwen--Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,huggingface_cache_ref_main,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,Qwen2TokenizerFast,Qwen2ForCausalLM,bfloat16,bfloat16,auto,True,2.3.0+cu121,4.56.2,2026-07-13T17:44:17.695734+00:00
1.0,hu_2023_benchmark,vt16,scalar_inference,vt16_005_template2,vt16::big/enormous,vt16_005_template2,no_frame,the house is ,big,enormous,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_no_frame_strong_prompts.csv,vt16_005_template2,weak_sentence_slot_from_first_clause,[2409],"[""Ġbig""]",[-5.583492279052734],1,-5.583492279052734,-5.583492279052734,exact_concat,[22399],"[""Ġenormous""]",[-8.270992279052734],1,-8.270992279052734,-8.270992279052734,exact_concat,-2.6875,-2.6875,"[""hu_2023_benchmark"",""vt16"",""scalar_inference"",""vt16_005_template2""]",1.0,77ae6bd5271ace94df0cc6b1b07dc3baf54751015f3b9eee2ec7b859266a647b,/users/ljohnst7/data/ljohnst7/hf-cache/models--Qwen--Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,huggingface_cache_ref_main,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,Qwen2TokenizerFast,Qwen2ForCausalLM,bfloat16,bfloat16,auto,True,2.3.0+cu121,4.56.2,2026-07-13T17:44:17.736462+00:00
1.0,hu_2023_benchmark,vt16,scalar_inference,vt16_005_template3,vt16::big/enormous,vt16_005_template3,no_frame,that tree is ,big,enormous,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_no_frame_strong_prompts.csv,vt16_005_template3,weak_sentence_slot_from_first_clause,[2409],"[""Ġbig""]",[-4.522794723510742],1,-4.522794723510742,-4.522794723510742,exact_concat,[22399],"[""Ġenormous""]",[-7.897794723510742],1,-7.897794723510742,-7.897794723510742,exact_concat,-3.375,-3.375,"[""hu_2023_benchmark"",""vt16"",""scalar_inference"",""vt16_005_template3""]",1.0,77ae6bd5271ace94df0cc6b1b07dc3baf54751015f3b9eee2ec7b859266a647b,/users/ljohnst7/data/ljohnst7/hf-cache/models--Qwen--Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,huggingface_cache_ref_main,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,Qwen2TokenizerFast,Qwen2ForCausalLM,bfloat16,bfloat16,auto,True,2.3.0+cu121,4.56.2,2026-07-13T17:44:17.777334+00:00
1.0,hu_2023_benchmark,vt16,scalar_inference,vt16_006_template1,vt16::cheap/free,vt16_006_template1,no_frame,the water is ,cheap,free,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_no_frame_strong_prompts.csv,vt16_006_template1,weak_sentence_slot_from_first_clause,[11872],"[""Ġcheap""]",[-9.102011680603027],1,-9.102011680603027,-9.102011680603027,exact_concat,[1910],"[""Ġfree""]",[-7.6332621574401855],1,-7.6332621574401855,-7.6332621574401855,exact_concat,1.4687495231628418,1.4687495231628418,"[""hu_2023_benchmark"",""vt16"",""scalar_inference"",""vt16_006_template1""]",1.0,77ae6bd5271ace94df0cc6b1b07dc3baf54751015f3b9eee2ec7b859266a647b,/users/ljohnst7/data/ljohnst7/hf-cache/models--Qwen--Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,huggingface_cache_ref_main,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,Qwen2TokenizerFast,Qwen2ForCausalLM,bfloat16,bfloat16,auto,True,2.3.0+cu121,4.56.2,2026-07-13T17:44:17.818316+00:00
1.0,hu_2023_benchmark,vt16,scalar_inference,vt16_006_template2,vt16::cheap/free,vt16_006_template2,no_frame,the electricity is ,cheap,free,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_no_frame_strong_prompts.csv,vt16_006_template2,weak_sentence_slot_from_first_clause,[11872],"[""Ġcheap""]",[-5.534745216369629],1,-5.534745216369629,-5.534745216369629,exact_concat,[1910],"[""Ġfree""]",[-4.003495216369629],1,-4.003495216369629,-4.003495216369629,exact_concat,1.53125,1.53125,"[""hu_2023_benchmark"",""vt16"",""scalar_inference"",""vt16_006_template2""]",1.0,77ae6bd5271ace94df0cc6b1b07dc3baf54751015f3b9eee2ec7b859266a647b,/users/ljohnst7/data/ljohnst7/hf-cache/models--Qwen--Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,huggingface_cache_ref_main,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,Qwen2TokenizerFast,Qwen2ForCausalLM,bfloat16,bfloat16,auto,True,2.3.0+cu121,4.56.2,2026-07-13T17:44:17.859237+00:00
1.0,hu_2023_benchmark,vt16,scalar_inference,vt16_007_template1,vt16::content/happy,vt16_007_template1,no_frame,this child is ,content,happy,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_no_frame_strong_prompts.csv,vt16_007_template1,weak_sentence_slot_from_first_clause,[2213],"[""Ġcontent""]",[-9.90343189239502],1,-9.90343189239502,-9.90343189239502,exact_concat,[6247],"[""Ġhappy""]",[-6.1846818923950195],1,-6.1846818923950195,-6.1846818923950195,exact_concat,3.71875,3.71875,"[""hu_2023_benchmark"",""vt16"",""scalar_inference"",""vt16_007_template1""]",1.0,77ae6bd5271ace94df0cc6b1b07dc3baf54751015f3b9eee2ec7b859266a647b,/users/ljohnst7/data/ljohnst7/hf-cache/models--Qwen--Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,huggingface_cache_ref_main,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,Qwen2TokenizerFast,Qwen2ForCausalLM,bfloat16,bfloat16,auto,True,2.3.0+cu121,4.56.2,2026-07-13T17:44:17.900494+00:00
1.0,hu_2023_benchmark,vt16,scalar_inference,vt16_007_template2,vt16::content/happy,vt16_007_template2,no_frame,the homemaker is ,content,happy,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_no_frame_strong_prompts.csv,vt16_007_template2,weak_sentence_slot_from_first_clause,[2213],"[""Ġcontent""]",[-8.603302955627441],1,-8.603302955627441,-8.603302955627441,exact_concat,[6247],"[""Ġhappy""]",[-5.837677955627441],1,-5.837677955627441,-5.837677955627441,exact_concat,2.765625,2.765625,"[""hu_2023_benchmark"",""vt16"",""scalar_inference"",""vt16_007_template2""]",1.0,77ae6bd5271ace94df0cc6b1b07dc3baf54751015f3b9eee2ec7b859266a647b,/users/ljohnst7/data/ljohnst7/hf-cache/models--Qwen--Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,huggingface_cache_ref_main,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,Qwen2TokenizerFast,Qwen2ForCausalLM,bfloat16,bfloat16,auto,True,2.3.0+cu121,4.56.2,2026-07-13T17:44:17.940594+00:00
1.0,hu_2023_benchmark,vt16,scalar_inference,vt16_007_template3,vt16::content/happy,vt16_007_template3,no_frame,the musician is ,content,happy,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_no_frame_strong_prompts.csv,vt16_007_template3,weak_sentence_slot_from_first_clause,[2213],"[""Ġcontent""]",[-9.52469539642334],1,-9.52469539642334,-9.52469539642334,exact_concat,[6247],"[""Ġhappy""]",[-6.49344539642334],1,-6.49344539642334,-6.49344539642334,exact_concat,3.03125,3.03125,"[""hu_2023_benchmark"",""vt16"",""scalar_inference"",""vt16_007_template3""]",1.0,77ae6bd5271ace94df0cc6b1b07dc3baf54751015f3b9eee2ec7b859266a647b,/users/ljohnst7/data/ljohnst7/hf-cache/models--Qwen--Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,huggingface_cache_ref_main,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,Qwen2TokenizerFast,Qwen2ForCausalLM,bfloat16,bfloat16,auto,True,2.3.0+cu121,4.56.2,2026-07-13T17:44:17.981164+00:00
1.0,hu_2023_benchmark,vt16,scalar_inference,vt16_008_template1,vt16::cool/cold,vt16_008_template1,no_frame,the air is ,cool,cold,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_no_frame_strong_prompts.csv,vt16_008_template1,weak_sentence_slot_from_first_clause,[7010],"[""Ġcool""]",[-3.3967607021331787],1,-3.3967607021331787,-3.3967607021331787,exact_concat,[9255],"[""Ġcold""]",[-3.3967607021331787],1,-3.3967607021331787,-3.3967607021331787,exact_concat,0.0,0.0,"[""hu_2023_benchmark"",""vt16"",""scalar_inference"",""vt16_008_template1""]",1.0,77ae6bd5271ace94df0cc6b1b07dc3baf54751015f3b9eee2ec7b859266a647b,/users/ljohnst7/data/ljohnst7/hf-cache/models--Qwen--Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,huggingface_cache_ref_main,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,/oscar/data/rfeiman/ljohnst7/hf-cache/models--Qwen--Qwen2-7B/snapshots/453ed1575b739b5b03ce3758b23befdb0967f40e,Qwen2TokenizerFast,Qwen2ForCausalLM,bfloat16,bfloat16,auto,True,2.3.0+cu121,4.56.2,2026-07-13T17:44:18.022128+00:00
