manifest_version,dataset_family,dataset,condition,item_id,group_id,context_id,generation_frame,generation_prompt,trigger,query,analysis_inclusion_status,has_hu_test_suite,source_prompt_file,source_row_id,prompt_provenance,score_trigger,score_query
1.1,hu_2023_benchmark,rx22,scalar_inference,rx22__rx22_025__template_default__match_exceed::x_but_not_y,rx22::match/exceed,rx22_025,x_but_not_y,"Bill's score matches Al's, but does not ",match,exceed,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_exact_strong_prompts.csv,rx22__rx22_025__template_default__match_exceed,hu_test_suite_region_5;query_only_standardized_rescore,False,True
1.1,hu_2023_benchmark,rx22,scalar_inference,rx22__rx22_026__template_default__mostly_entirely::x_but_not_y,rx22::mostly/entirely,rx22_026,x_but_not_y,"Peter's answers were mostly wrong, but not ",mostly,entirely,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_exact_strong_prompts.csv,rx22__rx22_026__template_default__mostly_entirely,hu_test_suite_region_5;query_only_standardized_rescore,False,True
1.1,hu_2023_benchmark,rx22,scalar_inference,rx22__rx22_027__template_default__old_ancient::x_but_not_y,rx22::old/ancient,rx22_027,x_but_not_y,"The house is old, but not ",old,ancient,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_exact_strong_prompts.csv,rx22__rx22_027__template_default__old_ancient,hu_test_suite_region_5;query_only_standardized_rescore,False,True
1.1,hu_2023_benchmark,rx22,scalar_inference,rx22__rx22_028__template_default__once_twice::x_but_not_y,rx22::once/twice,rx22_028,x_but_not_y,"Mistakes happened once, but not ",once,twice,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_exact_strong_prompts.csv,rx22__rx22_028__template_default__once_twice,hu_test_suite_region_5;query_only_standardized_rescore,False,True
1.1,hu_2023_benchmark,rx22,scalar_inference,rx22__rx22_029__template_default__or_and::x_but_not_y,rx22::or/and,rx22_029,x_but_not_y,"Everyone saw Wonder Woman or Batman, but not ",or,and,pending_hu_exact_filter_no_suite,0.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_exact_strong_prompts.csv,rx22__rx22_029__template_default__or_and,scalar_construction_fallback;query_only_standardized_rescore,False,True
1.1,hu_2023_benchmark,rx22,scalar_inference,rx22__rx22_030__template_default__overweight_obese::x_but_not_y,rx22::overweight/obese,rx22_030,x_but_not_y,"The teenager is overweight, but not ",overweight,obese,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_exact_strong_prompts.csv,rx22__rx22_030__template_default__overweight_obese,hu_test_suite_region_5;query_only_standardized_rescore,False,True
1.1,hu_2023_benchmark,rx22,scalar_inference,rx22__rx22_031__template_default__overwhelmingly_unanimously::x_but_not_y,rx22::overwhelmingly/unanimously,rx22_031,x_but_not_y,"The measure was supported overwhelmingly, but not ",overwhelmingly,unanimously,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_exact_strong_prompts.csv,rx22__rx22_031__template_default__overwhelmingly_unanimously,hu_test_suite_region_5;query_only_standardized_rescore,False,True
1.1,hu_2023_benchmark,rx22,scalar_inference,rx22__rx22_032__template_default__palatable_delicious::x_but_not_y,rx22::palatable/delicious,rx22_032,x_but_not_y,"The wine is palatable, but not ",palatable,delicious,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_exact_strong_prompts.csv,rx22__rx22_032__template_default__palatable_delicious,hu_test_suite_region_5;query_only_standardized_rescore,False,True
1.1,hu_2023_benchmark,rx22,scalar_inference,rx22__rx22_033__template_default__partially_completely::x_but_not_y,rx22::partially/completely,rx22_033,x_but_not_y,"The tank is partially full, but not ",partially,completely,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_exact_strong_prompts.csv,rx22__rx22_033__template_default__partially_completely,hu_test_suite_region_5;query_only_standardized_rescore,False,True
1.1,hu_2023_benchmark,rx22,scalar_inference,rx22__rx22_034__template_default__permit_require::x_but_not_y,rx22::permit/require,rx22_034,x_but_not_y,"The club permits dancing, but does not ",permit,require,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_exact_strong_prompts.csv,rx22__rx22_034__template_default__permit_require,hu_test_suite_region_5;query_only_standardized_rescore,False,True
1.1,hu_2023_benchmark,rx22,scalar_inference,rx22__rx22_035__template_default__polished_impeccable::x_but_not_y,rx22::polished/impeccable,rx22_035,x_but_not_y,"Ann's speech was polished, but not ",polished,impeccable,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_exact_strong_prompts.csv,rx22__rx22_035__template_default__polished_impeccable,hu_test_suite_region_5;query_only_standardized_rescore,False,True
1.1,hu_2023_benchmark,rx22,scalar_inference,rx22__rx22_036__template_default__possible_certain::x_but_not_y,rx22::possible/certain,rx22_036,x_but_not_y,"Success is possible, but not ",possible,certain,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_exact_strong_prompts.csv,rx22__rx22_036__template_default__possible_certain,hu_test_suite_region_5;query_only_standardized_rescore,False,True
1.1,hu_2023_benchmark,rx22,scalar_inference,rx22__rx22_037__template_default__pretty_beautiful::x_but_not_y,rx22::pretty/beautiful,rx22_037,x_but_not_y,"The girl is pretty, but not ",pretty,beautiful,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_exact_strong_prompts.csv,rx22__rx22_037__template_default__pretty_beautiful,hu_test_suite_region_5;query_only_standardized_rescore,False,True
1.1,hu_2023_benchmark,rx22,scalar_inference,rx22__rx22_038__template_default__primarily_exclusively::x_but_not_y,rx22::primarily/exclusively,rx22_038,x_but_not_y,"The residents are primarily Greek, but not ",primarily,exclusively,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_exact_strong_prompts.csv,rx22__rx22_038__template_default__primarily_exclusively,hu_test_suite_region_5;query_only_standardized_rescore,False,True
1.1,hu_2023_benchmark,rx22,scalar_inference,rx22__rx22_039__template_default__probably_necessarily::x_but_not_y,rx22::probably/necessarily,rx22_039,x_but_not_y,"A delay will probably occur, but not ",probably,necessarily,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_exact_strong_prompts.csv,rx22__rx22_039__template_default__probably_necessarily,hu_test_suite_region_5;query_only_standardized_rescore,False,True
1.1,hu_2023_benchmark,rx22,scalar_inference,rx22__rx22_040__template_default__reduce_eliminate::x_but_not_y,rx22::reduce/eliminate,rx22_040,x_but_not_y,"The city reduced waste, but did not ",reduce,eliminate,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_exact_strong_prompts.csv,rx22__rx22_040__template_default__reduce_eliminate,hu_test_suite_region_5;query_only_standardized_rescore,False,True
1.1,hu_2023_benchmark,rx22,scalar_inference,rx22__rx22_041__template_default__scared_petrified::x_but_not_y,rx22::scared/petrified,rx22_041,x_but_not_y,"Stu's daughter was scared, but not ",scared,petrified,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_exact_strong_prompts.csv,rx22__rx22_041__template_default__scared_petrified,hu_test_suite_region_5;query_only_standardized_rescore,False,True
1.1,hu_2023_benchmark,rx22,scalar_inference,rx22__rx22_042__template_default__serious_life-threatening::x_but_not_y,rx22::serious/life-threatening,rx22_042,x_but_not_y,"Kaye's illness was serious, but not ",serious,life-threatening,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_exact_strong_prompts.csv,rx22__rx22_042__template_default__serious_life-threatening,hu_test_suite_region_5;query_only_standardized_rescore,False,True
1.1,hu_2023_benchmark,rx22,scalar_inference,rx22__rx22_043__template_default__similar_identical::x_but_not_y,rx22::similar/identical,rx22_043,x_but_not_y,"The two paintings are similar, but not ",similar,identical,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_exact_strong_prompts.csv,rx22__rx22_043__template_default__similar_identical,hu_test_suite_region_5;query_only_standardized_rescore,False,True
1.1,hu_2023_benchmark,rx22,scalar_inference,rx22__rx22_044__template_default__slow_stop::x_but_not_y,rx22::slow/stop,rx22_044,x_but_not_y,"The train slowed, but did not ",slow,stop,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_exact_strong_prompts.csv,rx22__rx22_044__template_default__slow_stop,hu_test_suite_region_5;query_only_standardized_rescore,False,True
1.1,hu_2023_benchmark,rx22,scalar_inference,rx22__rx22_045__template_default__small_tiny::x_but_not_y,rx22::small/tiny,rx22_045,x_but_not_y,"The fish is small, but not ",small,tiny,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_exact_strong_prompts.csv,rx22__rx22_045__template_default__small_tiny,hu_test_suite_region_5;query_only_standardized_rescore,False,True
1.1,hu_2023_benchmark,rx22,scalar_inference,rx22__rx22_046__template_default__snug_tight::x_but_not_y,rx22::snug/tight,rx22_046,x_but_not_y,"The shirt is snug, but not ",snug,tight,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_exact_strong_prompts.csv,rx22__rx22_046__template_default__snug_tight,hu_test_suite_region_5;query_only_standardized_rescore,False,True
1.1,hu_2023_benchmark,rx22,scalar_inference,rx22__rx22_047__template_default__some_all::x_but_not_y,rx22::some/all,rx22_047,x_but_not_y,"Cecilia trusts some politicians, but not ",some,all,pending_hu_exact_filter_no_suite,0.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_exact_strong_prompts.csv,rx22__rx22_047__template_default__some_all,scalar_construction_fallback;query_only_standardized_rescore,False,True
1.1,hu_2023_benchmark,rx22,scalar_inference,rx22__rx22_048__template_default__start_finish::x_but_not_y,rx22::start/finish,rx22_048,x_but_not_y,"The runner started, but did not ",start,finish,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_exact_strong_prompts.csv,rx22__rx22_048__template_default__start_finish,hu_test_suite_region_5;query_only_standardized_rescore,False,True
1.1,hu_2023_benchmark,rx22,scalar_inference,rx22__rx22_049__template_default__survive_thrive::x_but_not_y,rx22::survive/thrive,rx22_049,x_but_not_y,"The plant survived, but did not ",survive,thrive,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_exact_strong_prompts.csv,rx22__rx22_049__template_default__survive_thrive,hu_test_suite_region_5;query_only_standardized_rescore,False,True
1.1,hu_2023_benchmark,rx22,scalar_inference,rx22__rx22_050__template_default__tired_exhausted::x_but_not_y,rx22::tired/exhausted,rx22_050,x_but_not_y,"The worker is tired, but not ",tired,exhausted,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_exact_strong_prompts.csv,rx22__rx22_050__template_default__tired_exhausted,hu_test_suite_region_5;query_only_standardized_rescore,False,True
1.1,hu_2023_benchmark,rx22,scalar_inference,rx22__rx22_051__template_default__tolerate_encourage::x_but_not_y,rx22::tolerate/encourage,rx22_051,x_but_not_y,"Joey's parents tolerate dating, but do not ",tolerate,encourage,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_exact_strong_prompts.csv,rx22__rx22_051__template_default__tolerate_encourage,hu_test_suite_region_5;query_only_standardized_rescore,False,True
1.1,hu_2023_benchmark,rx22,scalar_inference,rx22__rx22_052__template_default__try_succeed::x_but_not_y,rx22::try/succeed,rx22_052,x_but_not_y,"The candidate tried, but did not ",try,succeed,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_exact_strong_prompts.csv,rx22__rx22_052__template_default__try_succeed,hu_test_suite_region_5;query_only_standardized_rescore,False,True
1.1,hu_2023_benchmark,rx22,scalar_inference,rx22__rx22_053__template_default__ugly_hideous::x_but_not_y,rx22::ugly/hideous,rx22_053,x_but_not_y,"The wallpaper is ugly, but not ",ugly,hideous,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_exact_strong_prompts.csv,rx22__rx22_053__template_default__ugly_hideous,hu_test_suite_region_5;query_only_standardized_rescore,False,True
1.1,hu_2023_benchmark,rx22,scalar_inference,rx22__rx22_054__template_default__understandable_articulate::x_but_not_y,rx22::understandable/articulate,rx22_054,x_but_not_y,"Tom's interview was understandable, but not ",understandable,articulate,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_exact_strong_prompts.csv,rx22__rx22_054__template_default__understandable_articulate,hu_test_suite_region_5;query_only_standardized_rescore,False,True
1.1,hu_2023_benchmark,rx22,scalar_inference,rx22__rx22_055__template_default__unpleasant_disgusting::x_but_not_y,rx22::unpleasant/disgusting,rx22_055,x_but_not_y,"Tim's bathroom was unpleasant, but not ",unpleasant,disgusting,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_exact_strong_prompts.csv,rx22__rx22_055__template_default__unpleasant_disgusting,hu_test_suite_region_5;query_only_standardized_rescore,False,True
1.1,hu_2023_benchmark,rx22,scalar_inference,rx22__rx22_056__template_default__usually_always::x_but_not_y,rx22::usually/always,rx22_056,x_but_not_y,"The lawyer is usually early, but not ",usually,always,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_exact_strong_prompts.csv,rx22__rx22_056__template_default__usually_always,hu_test_suite_region_5;query_only_standardized_rescore,False,True
1.1,hu_2023_benchmark,rx22,scalar_inference,rx22__rx22_057__template_default__want_need::x_but_not_y,rx22::want/need,rx22_057,x_but_not_y,"Phoebe wants a car, but does not ",want,need,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_exact_strong_prompts.csv,rx22__rx22_057__template_default__want_need,hu_test_suite_region_5;query_only_standardized_rescore,False,True
1.1,hu_2023_benchmark,rx22,scalar_inference,rx22__rx22_058__template_default__warm_hot::x_but_not_y,rx22::warm/hot,rx22_058,x_but_not_y,"The wather is warm, but not ",warm,hot,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_exact_strong_prompts.csv,rx22__rx22_058__template_default__warm_hot,hu_test_suite_region_5;query_only_standardized_rescore,False,True
1.1,hu_2023_benchmark,rx22,scalar_inference,rx22__rx22_059__template_default__well_superbly::x_but_not_y,rx22::well/superbly,rx22_059,x_but_not_y,"The rehearsal went well, but not ",well,superbly,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_exact_strong_prompts.csv,rx22__rx22_059__template_default__well_superbly,hu_test_suite_region_5;query_only_standardized_rescore,False,True
1.1,hu_2023_benchmark,rx22,scalar_inference,rx22__rx22_060__template_default__willing_eager::x_but_not_y,rx22::willing/eager,rx22_060,x_but_not_y,"The waiter is willing, but not ",willing,eager,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_exact_strong_prompts.csv,rx22__rx22_060__template_default__willing_eager,hu_test_suite_region_5;query_only_standardized_rescore,False,True
1.1,hu_2023_benchmark,vt16,scalar_inference,vt16__vt16_001_template1__template_1__adequate_good::x_but_not_y,vt16::adequate/good,vt16_001_template1,x_but_not_y,"The food is adequate, but not ",adequate,good,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_exact_strong_prompts.csv,vt16__vt16_001_template1__template_1__adequate_good,hu_test_suite_region_5;query_only_standardized_rescore,False,True
1.1,hu_2023_benchmark,vt16,scalar_inference,vt16__vt16_001_template2__template_2__adequate_good::x_but_not_y,vt16::adequate/good,vt16_001_template2,x_but_not_y,"The salary is adequate, but not ",adequate,good,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_exact_strong_prompts.csv,vt16__vt16_001_template2__template_2__adequate_good,hu_test_suite_region_5;query_only_standardized_rescore,False,True
1.1,hu_2023_benchmark,vt16,scalar_inference,vt16__vt16_001_template3__template_3__adequate_good::x_but_not_y,vt16::adequate/good,vt16_001_template3,x_but_not_y,"The solution is adequate, but not ",adequate,good,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_exact_strong_prompts.csv,vt16__vt16_001_template3__template_3__adequate_good,hu_test_suite_region_5;query_only_standardized_rescore,False,True
1.1,hu_2023_benchmark,vt16,scalar_inference,vt16__vt16_002_template1__template_1__allowed_obligatory::x_but_not_y,vt16::allowed/obligatory,vt16_002_template1,x_but_not_y,"Copying is allowed, but not ",allowed,obligatory,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_exact_strong_prompts.csv,vt16__vt16_002_template1__template_1__allowed_obligatory,hu_test_suite_region_5;query_only_standardized_rescore,False,True
1.1,hu_2023_benchmark,vt16,scalar_inference,vt16__vt16_002_template2__template_2__allowed_obligatory::x_but_not_y,vt16::allowed/obligatory,vt16_002_template2,x_but_not_y,"Drinking is allowed, but not ",allowed,obligatory,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_exact_strong_prompts.csv,vt16__vt16_002_template2__template_2__allowed_obligatory,hu_test_suite_region_5;query_only_standardized_rescore,False,True
1.1,hu_2023_benchmark,vt16,scalar_inference,vt16__vt16_002_template3__template_3__allowed_obligatory::x_but_not_y,vt16::allowed/obligatory,vt16_002_template3,x_but_not_y,"Talking is allowed, but not ",allowed,obligatory,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_exact_strong_prompts.csv,vt16__vt16_002_template3__template_3__allowed_obligatory,hu_test_suite_region_5;query_only_standardized_rescore,False,True
1.1,hu_2023_benchmark,vt16,scalar_inference,vt16__vt16_003_template1__template_1__attractive_stunning::x_but_not_y,vt16::attractive/stunning,vt16_003_template1,x_but_not_y,"That nurse is attractive, but not ",attractive,stunning,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_exact_strong_prompts.csv,vt16__vt16_003_template1__template_1__attractive_stunning,hu_test_suite_region_5;query_only_standardized_rescore,False,True
1.1,hu_2023_benchmark,vt16,scalar_inference,vt16__vt16_003_template2__template_2__attractive_stunning::x_but_not_y,vt16::attractive/stunning,vt16_003_template2,x_but_not_y,"This model is attractive, but not ",attractive,stunning,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_exact_strong_prompts.csv,vt16__vt16_003_template2__template_2__attractive_stunning,hu_test_suite_region_5;query_only_standardized_rescore,False,True
1.1,hu_2023_benchmark,vt16,scalar_inference,vt16__vt16_003_template3__template_3__attractive_stunning::x_but_not_y,vt16::attractive/stunning,vt16_003_template3,x_but_not_y,"The singer is attractive, but not ",attractive,stunning,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_exact_strong_prompts.csv,vt16__vt16_003_template3__template_3__attractive_stunning,hu_test_suite_region_5;query_only_standardized_rescore,False,True
1.1,hu_2023_benchmark,vt16,scalar_inference,vt16__vt16_004_template1__template_1__believe_know::x_but_not_y,vt16::believe/know,vt16_004_template1,x_but_not_y,"The student believes it, but does not ",believes,know,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_exact_strong_prompts.csv,vt16__vt16_004_template1__template_1__believe_know,hu_test_suite_region_5;query_only_standardized_rescore,False,True
1.1,hu_2023_benchmark,vt16,scalar_inference,vt16__vt16_004_template2__template_2__believe_know::x_but_not_y,vt16::believe/know,vt16_004_template2,x_but_not_y,"The mother believes it, but does not ",believes,know,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_exact_strong_prompts.csv,vt16__vt16_004_template2__template_2__believe_know,hu_test_suite_region_5;query_only_standardized_rescore,False,True
1.1,hu_2023_benchmark,vt16,scalar_inference,vt16__vt16_004_template3__template_3__believe_know::x_but_not_y,vt16::believe/know,vt16_004_template3,x_but_not_y,"The teacher believes it, but does not ",believes,know,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_exact_strong_prompts.csv,vt16__vt16_004_template3__template_3__believe_know,hu_test_suite_region_5;query_only_standardized_rescore,False,True
1.1,hu_2023_benchmark,vt16,scalar_inference,vt16__vt16_005_template1__template_1__big_enormous::x_but_not_y,vt16::big/enormous,vt16_005_template1,x_but_not_y,"That elephant is big, but not ",big,enormous,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_exact_strong_prompts.csv,vt16__vt16_005_template1__template_1__big_enormous,hu_test_suite_region_5;query_only_standardized_rescore,False,True
1.1,hu_2023_benchmark,vt16,scalar_inference,vt16__vt16_005_template2__template_2__big_enormous::x_but_not_y,vt16::big/enormous,vt16_005_template2,x_but_not_y,"The house is big, but not ",big,enormous,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_exact_strong_prompts.csv,vt16__vt16_005_template2__template_2__big_enormous,hu_test_suite_region_5;query_only_standardized_rescore,False,True
1.1,hu_2023_benchmark,vt16,scalar_inference,vt16__vt16_005_template3__template_3__big_enormous::x_but_not_y,vt16::big/enormous,vt16_005_template3,x_but_not_y,"That tree is big, but not ",big,enormous,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_exact_strong_prompts.csv,vt16__vt16_005_template3__template_3__big_enormous,hu_test_suite_region_5;query_only_standardized_rescore,False,True
1.1,hu_2023_benchmark,vt16,scalar_inference,vt16__vt16_006_template1__template_1__cheap_free::x_but_not_y,vt16::cheap/free,vt16_006_template1,x_but_not_y,"The water is cheap, but not ",cheap,free,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_exact_strong_prompts.csv,vt16__vt16_006_template1__template_1__cheap_free,hu_test_suite_region_5;query_only_standardized_rescore,False,True
1.1,hu_2023_benchmark,vt16,scalar_inference,vt16__vt16_006_template2__template_2__cheap_free::x_but_not_y,vt16::cheap/free,vt16_006_template2,x_but_not_y,"The electricity is cheap, but not ",cheap,free,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_exact_strong_prompts.csv,vt16__vt16_006_template2__template_2__cheap_free,hu_test_suite_region_5;query_only_standardized_rescore,False,True
1.1,hu_2023_benchmark,vt16,scalar_inference,vt16__vt16_006_template3__template_3__cheap_free::x_but_not_y,vt16::cheap/free,vt16_006_template3,x_but_not_y,"The food is cheap, but not ",cheap,free,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_exact_strong_prompts.csv,vt16__vt16_006_template3__template_3__cheap_free,hu_test_suite_region_5;query_only_standardized_rescore,False,True
1.1,hu_2023_benchmark,vt16,scalar_inference,vt16__vt16_007_template1__template_1__content_happy::x_but_not_y,vt16::content/happy,vt16_007_template1,x_but_not_y,"This child is content, but not ",content,happy,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_exact_strong_prompts.csv,vt16__vt16_007_template1__template_1__content_happy,hu_test_suite_region_5;query_only_standardized_rescore,False,True
1.1,hu_2023_benchmark,vt16,scalar_inference,vt16__vt16_007_template2__template_2__content_happy::x_but_not_y,vt16::content/happy,vt16_007_template2,x_but_not_y,"The homemaker is content, but not ",content,happy,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_exact_strong_prompts.csv,vt16__vt16_007_template2__template_2__content_happy,hu_test_suite_region_5;query_only_standardized_rescore,False,True
1.1,hu_2023_benchmark,vt16,scalar_inference,vt16__vt16_007_template3__template_3__content_happy::x_but_not_y,vt16::content/happy,vt16_007_template3,x_but_not_y,"The musician is content, but not ",content,happy,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_exact_strong_prompts.csv,vt16__vt16_007_template3__template_3__content_happy,hu_test_suite_region_5;query_only_standardized_rescore,False,True
1.1,hu_2023_benchmark,vt16,scalar_inference,vt16__vt16_008_template1__template_1__cool_cold::x_but_not_y,vt16::cool/cold,vt16_008_template1,x_but_not_y,"The air is cool, but not ",cool,cold,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_exact_strong_prompts.csv,vt16__vt16_008_template1__template_1__cool_cold,hu_test_suite_region_5;query_only_standardized_rescore,False,True
1.1,hu_2023_benchmark,vt16,scalar_inference,vt16__vt16_008_template2__template_2__cool_cold::x_but_not_y,vt16::cool/cold,vt16_008_template2,x_but_not_y,"The weather is cool, but not ",cool,cold,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_exact_strong_prompts.csv,vt16__vt16_008_template2__template_2__cool_cold,hu_test_suite_region_5;query_only_standardized_rescore,False,True
1.1,hu_2023_benchmark,vt16,scalar_inference,vt16__vt16_008_template3__template_3__cool_cold::x_but_not_y,vt16::cool/cold,vt16_008_template3,x_but_not_y,"The room is cool, but not ",cool,cold,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_exact_strong_prompts.csv,vt16__vt16_008_template3__template_3__cool_cold,hu_test_suite_region_5;query_only_standardized_rescore,False,True
1.1,hu_2023_benchmark,vt16,scalar_inference,vt16__vt16_009_template1__template_1__dark_black::x_but_not_y,vt16::dark/black,vt16_009_template1,x_but_not_y,"That fabric is dark, but not ",dark,black,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_exact_strong_prompts.csv,vt16__vt16_009_template1__template_1__dark_black,hu_test_suite_region_5;query_only_standardized_rescore,False,True
1.1,hu_2023_benchmark,vt16,scalar_inference,vt16__vt16_009_template2__template_2__dark_black::x_but_not_y,vt16::dark/black,vt16_009_template2,x_but_not_y,"The sky is dark, but not ",dark,black,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_exact_strong_prompts.csv,vt16__vt16_009_template2__template_2__dark_black,hu_test_suite_region_5;query_only_standardized_rescore,False,True
1.1,hu_2023_benchmark,vt16,scalar_inference,vt16__vt16_009_template3__template_3__dark_black::x_but_not_y,vt16::dark/black,vt16_009_template3,x_but_not_y,"The shirt is dark, but not ",dark,black,pending_hu_exact_filter_suite_available,1.0,experiment_ronai&xiang/jen_hu_modeling/stimuli/qwen_exact_strong_prompts.csv,vt16__vt16_009_template3__template_3__dark_black,hu_test_suite_region_5;query_only_standardized_rescore,False,True
